Customer_ID,Donation_ID,DonationDate,DonationEndDate,DonationAmount,Product,Channel_Pay
6613804,1262652.1,3/7/2025,,96,Membership,Credit Card
8247104,1262635.1,3/7/2025,,48,Membership,PayPal
8247104,1262627.1,3/7/2025,,48,Membership,Online Banking
6567104,1262629.1,3/7/2025,,96,Membership,Credit Card
5786104,1262582.1,1/7/2025,,24,General_Donation,Mobile Payment
5786104,1262592.1,1/7/2025,,96,Membership,Debit Card
8886104,1262575.1,1/7/2025,,96,Membership,Cash Payment
8886104,1262572.1,1/7/2025,,24,General_Donation,Online Banking
486104,1262544.1,30/6/2025,,96,Membership,Debit Card
2572894,1262528.1,30/6/2025,,576,Membership,Mobile Payment
4118704,12787733.3,30/6/2025,,5,General_Donation,Online Banking
4118704,12787224.3,30/6/2025,,75,General_Donation,PayPal
5900304,12787264.3,30/6/2025,,175,General_Donation,Credit Card
6037894,12788195.3,30/6/2025,,70,General_Donation,PayPal
6315894,12787304.3,30/6/2025,,220,General_Donation,Credit Card
9086104,1262541.1,30/6/2025,,48,Membership,PayPal
9086104,1262555.1,30/6/2025,,48,Membership,Bank Transfer
6676104,1262535.1,30/6/2025,,30,General_Donation,Cash Payment
2086104,1262571.1,30/6/2025,3/7/2025,48,Membership,Online Banking
456104,1262518.1,29/6/2025,,48,Membership,Online Banking
456104,1262423.1,29/6/2025,,12,General_Donation,Bank Transfer
533804,12787083.3,29/6/2025,,50,General_Donation,Credit Card
2952404,12786991.3,29/6/2025,,200,General_Donation,Online Banking
6456104,1262481.1,29/6/2025,,12,General_Donation,PayPal
6456104,1262419.1,29/6/2025,,48,Membership,Credit Card
6856104,1262490.1,29/6/2025,,96,Membership,Bank Transfer
6856104,1262449.1,29/6/2025,,96,Membership,Online Banking
7066104,1262459.1,29/6/2025,,96,Membership,Cash Payment
7066104,1262443.1,29/6/2025,,24,General_Donation,Debit Card
7480404,12786483.3,29/6/2025,,50,General_Donation,Credit Card
8294404,1262493.1,29/6/2025,,12,General_Donation,Bank Transfer
4415104,12786027.3,28/6/2025,,500,General_Donation,Mobile Payment
5746104,1262356.1,28/6/2025,,48,Membership,Bank Transfer
5746104,1262362.1,28/6/2025,,48,Membership,Cryptocurrency
7446104,1262339.1,28/6/2025,,96,Membership,Cryptocurrency
56104,1262389.1,28/6/2025,,96,Membership,Bank Transfer
1865104,12785633.3,27/6/2025,,30,General_Donation,Mobile Payment
4836104,12785636.3,27/6/2025,,30,General_Donation,Cryptocurrency
8609004,12785322.3,26/6/2025,27/6/2025,48,Membership,Mobile Payment
655104,1262282.1,26/6/2025,,96,Membership,Online Banking
8955104,12785436.3,26/6/2025,,50,General_Donation,PayPal
134094,12785112.3,25/6/2025,,1000,General_Donation,Bank Transfer
1455104,1262214.1,25/6/2025,,48,Membership,Debit Card
1455104,1262217.1,25/6/2025,,48,Membership,Mobile Payment
2355104,1262213.1,25/6/2025,7/7/2025,48,Membership,Online Banking
4355104,1262224.1,25/6/2025,,96,Membership,Cryptocurrency
4355104,1262228.1,25/6/2025,,96,Membership,Online Banking
9355104,1262225.1,25/6/2025,,96,Membership,Debit Card
9355104,1262223.1,25/6/2025,,96,Membership,PayPal
9055104,1262204.1,24/6/2025,27/6/2025,48,Membership,Bank Transfer
9055104,1262187.1,24/6/2025,,12,General_Donation,Bank Transfer
3945104,12785011.3,24/6/2025,,10,General_Donation,PayPal
4245104,1262171.1,23/6/2025,,96,Membership,Cryptocurrency
4245104,1262160.1,23/6/2025,,96,Membership,Bank Transfer
6245104,1262161.1,23/6/2025,,144,Membership,Mobile Payment
6245104,1262133.1,23/6/2025,,144,Membership,Debit Card
6245104,1262155.1,23/6/2025,,144,Membership,Cash Payment
6245104,1262154.1,23/6/2025,,144,Membership,Cash Payment
6245104,1262135.1,23/6/2025,,144,Membership,Cryptocurrency
6245104,1262149.1,23/6/2025,,144,Membership,Cash Payment
6245104,1262137.1,23/6/2025,,144,Membership,Cash Payment
6245104,1262166.1,23/6/2025,,144,Membership,Bank Transfer
6245104,1262126.1,23/6/2025,,144,Membership,Credit Card
6266504,1262179.1,23/6/2025,,20,General_Donation,Cash Payment
6445104,1262150.1,23/6/2025,,24,General_Donation,Mobile Payment
6445104,1262152.1,23/6/2025,,96,Membership,PayPal
9445104,1262170.1,23/6/2025,,144,Membership,Credit Card
9445104,1262159.1,23/6/2025,,144,Membership,Cash Payment
5345104,12784912.3,23/6/2025,,7,General_Donation,Online Banking
925104,1262070.1,22/6/2025,,144,Membership,Online Banking
925104,1262091.1,22/6/2025,,144,Membership,Credit Card
1233994,1262103.1,22/6/2025,,114,General_Donation,Bank Transfer
8035104,1262094.1,22/6/2025,,124,Membership,Debit Card
8035104,1262117.1,22/6/2025,,124,Membership,PayPal
8425104,1262047.1,22/6/2025,,20,General_Donation,Bank Transfer
9235104,1262074.1,22/6/2025,,48,Membership,Bank Transfer
8425104,1262019.1,21/6/2025,22/6/2025,48,Membership,Cryptocurrency
2625104,12784367.3,21/6/2025,,10,General_Donation,Bank Transfer
3325104,1261986.1,21/6/2025,10/7/2025,48,Membership,Cryptocurrency
797194,12784100.3,20/6/2025,2/8/2025,48,Membership,Credit Card
915104,1261962.1,20/6/2025,,48,Membership,Debit Card
915104,1261892.1,20/6/2025,,48,Membership,PayPal
915104,1261866.1,20/6/2025,,48,Membership,Bank Transfer
915104,1261974.1,20/6/2025,,48,Membership,PayPal
3815104,1261905.1,20/6/2025,21/7/2025,48,Membership,Credit Card
3815104,1261956.1,20/6/2025,21/7/2025,48,Membership,Debit Card
3815104,1261975.1,20/6/2025,21/7/2025,48,Membership,Online Banking
3815104,1261932.1,20/6/2025,21/7/2025,48,Membership,Mobile Payment
3815104,1261872.1,20/6/2025,21/7/2025,48,Membership,Credit Card
3815104,1261910.1,20/6/2025,21/7/2025,48,Membership,Cryptocurrency
3815104,1261898.1,20/6/2025,21/7/2025,48,Membership,PayPal
3815104,1261867.1,20/6/2025,21/7/2025,48,Membership,Online Banking
3815104,1261976.1,20/6/2025,21/7/2025,48,Membership,Bank Transfer
3815104,1261925.1,20/6/2025,21/7/2025,48,Membership,Online Banking
3815104,1261923.1,20/6/2025,21/7/2025,48,Membership,Mobile Payment
3815104,1261912.1,20/6/2025,21/7/2025,48,Membership,Mobile Payment
3815104,1261948.1,20/6/2025,21/7/2025,48,Membership,Debit Card
3815104,1261952.1,20/6/2025,21/7/2025,48,Membership,Online Banking
3815104,1261967.1,20/6/2025,21/7/2025,48,Membership,Cash Payment
3815104,1261889.1,20/6/2025,21/7/2025,48,Membership,Mobile Payment
3815104,1261934.1,20/6/2025,21/7/2025,48,Membership,Cryptocurrency
3815104,1261887.1,20/6/2025,21/7/2025,48,Membership,Debit Card
3815104,1261893.1,20/6/2025,21/7/2025,48,Membership,Mobile Payment
3815104,1261942.1,20/6/2025,21/7/2025,48,Membership,Cash Payment
9415804,1261961.1,20/6/2025,,20,General_Donation,Cryptocurrency
9815104,1261945.1,20/6/2025,,96,Membership,Cash Payment
9715104,1261946.1,20/6/2025,,48,Membership,Debit Card
1494104,1261812.1,19/6/2025,,36,General_Donation,Online Banking
1494104,1261838.1,19/6/2025,,144,Membership,Debit Card
3444894,1261818.1,19/6/2025,,20,General_Donation,Mobile Payment
4147004,12783743.3,19/6/2025,,50,General_Donation,PayPal
6444104,1261821.1,19/6/2025,8/8/2025,48,Membership,Online Banking
624104,1261791.1,18/6/2025,,48,Membership,Online Banking
624104,1261802.1,18/6/2025,,48,Membership,Credit Card
2273704,1261841.1,18/6/2025,,150,General_Donation,PayPal
6982404,12783602.3,17/6/2025,,50,General_Donation,Credit Card
6982404,12783532.3,17/6/2025,,10,General_Donation,Credit Card
914104,1261717.1,16/6/2025,,36,General_Donation,PayPal
4714104,1261726.1,16/6/2025,,36,General_Donation,Debit Card
4714104,1261719.1,16/6/2025,,110,Membership,Online Banking
6414104,1261736.1,16/6/2025,,48,Membership,Credit Card
6414104,1261714.1,16/6/2025,,48,Membership,Mobile Payment
2058804,1261594.1,14/6/2025,,30,General_Donation,Cryptocurrency
5853304,12782834.3,14/6/2025,,48,General_Donation,Mobile Payment
5853304,12782719.3,14/6/2025,,48,General_Donation,Debit Card
5853304,12782906.3,14/6/2025,,48,General_Donation,Cash Payment
5853304,12782711.3,14/6/2025,,48,General_Donation,Mobile Payment
5853304,12782717.3,14/6/2025,,48,General_Donation,Cryptocurrency
5853304,12782870.3,14/6/2025,,48,General_Donation,Online Banking
3604104,1261551.1,14/6/2025,,96,Membership,Cash Payment
9204104,1261558.1,14/6/2025,,144,Membership,Cash Payment
4204104,12782855.3,14/6/2025,,5,General_Donation,PayPal
1893104,1261489.1,13/6/2025,,48,Membership,Bank Transfer
2342104,1261458.1,11/6/2025,,48,Membership,PayPal
2342104,1261457.1,11/6/2025,,48,Membership,Cash Payment
1719094,1261376.1,9/6/2025,,144,Membership,Cryptocurrency
2832104,1261408.1,9/6/2025,,144,Membership,PayPal
2832104,1261388.1,9/6/2025,,144,Membership,Debit Card
2932104,1261396.1,9/6/2025,,144,Membership,Debit Card
2932104,1261427.1,9/6/2025,,144,Membership,Debit Card
4954304,12782310.3,9/6/2025,,40,General_Donation,Debit Card
9732104,1261409.1,9/6/2025,,96,Membership,Debit Card
1832104,1261433.1,9/6/2025,15/6/2025,48,Membership,PayPal
967404,1261338.1,8/6/2025,,96,Membership,Bank Transfer
2588694,1261356.1,8/6/2025,,72,Membership,Cash Payment
2588694,1261345.1,8/6/2025,,72,Membership,Bank Transfer
3822104,1261341.1,8/6/2025,,144,Membership,Online Banking
3822104,1261310.1,8/6/2025,,36,General_Donation,Bank Transfer
4611804,12782058.3,8/6/2025,,110,General_Donation,PayPal
8132104,1261372.1,8/6/2025,,48,Membership,Online Banking
8132104,1261347.1,8/6/2025,,48,Membership,Mobile Payment
9184504,12782121.3,8/6/2025,8/6/2025,10,Membership,Online Banking
9184504,12781973.3,8/6/2025,,50,Membership_TopUp,Debit Card
9132104,12781968.3,8/6/2025,,6,General_Donation,Cash Payment
3622104,1261252.1,7/6/2025,,96,Membership,Debit Card
3622104,1261269.1,7/6/2025,,96,Membership,PayPal
8129804,1261289.1,7/6/2025,,576,Membership,Debit Card
5222104,1261207.1,6/6/2025,,36,General_Donation,Mobile Payment
5222104,1261205.1,6/6/2025,,144,Membership,Bank Transfer
6295404,12781656.3,6/6/2025,,100,General_Donation,Credit Card
122104,1261223.1,6/6/2025,,576,Membership,PayPal
5122104,1261230.1,6/6/2025,,576,Membership,Debit Card
8571104,1261193.1,5/6/2025,,48,Membership,Cash Payment
5551104,12781646.3,5/6/2025,,50,General_Donation,Credit Card
9991104,12781642.3,5/6/2025,,20,General_Donation,Mobile Payment
2841104,1261142.1,4/6/2025,,48,Membership,PayPal
2841104,1261143.1,4/6/2025,,48,Membership,Credit Card
5117704,1261115.1,2/6/2025,,30,General_Donation,Cryptocurrency
7831104,12781277.3,2/6/2025,,50,General_Donation,Mobile Payment
8041104,1261093.1,2/6/2025,,144,Membership,Debit Card
3431104,1261020.1,1/6/2025,,24,General_Donation,Debit Card
3431104,1261037.1,1/6/2025,,96,Membership,Bank Transfer
5331104,1261018.1,1/6/2025,,144,Membership,Online Banking
5331104,1261009.1,1/6/2025,,144,Membership,Credit Card
5534404,1261039.1,1/6/2025,,30,General_Donation,PayPal
6231104,1261056.1,1/6/2025,,48,Membership,Online Banking
6231104,1261024.1,1/6/2025,,22,General_Donation,Credit Card
7970794,12781109.3,1/6/2025,,250,General_Donation,Debit Card
8231104,1261058.1,1/6/2025,,144,Membership,Credit Card
8531104,1261063.1,1/6/2025,,36,General_Donation,Cash Payment
8531104,1261015.1,1/6/2025,,144,Membership,Cryptocurrency
8555894,1260997.1,1/6/2025,,48,Membership,Cryptocurrency
1231104,1261045.1,1/6/2025,,144,Membership,Debit Card
2331104,1261059.1,1/6/2025,5/6/2025,48,Membership,Cryptocurrency
5497304,1260992.1,31/5/2025,,96,Membership,Cryptocurrency
9921104,1260985.1,31/5/2025,15/8/2025,48,Membership,Bank Transfer
31104,1260936.1,31/5/2025,,144,Membership,Cash Payment
8521104,1260935.1,31/5/2025,31/5/2025,48,Membership,Cash Payment
3921104,1260938.1,31/5/2025,,48,Membership,PayPal
4147304,1260890.1,30/5/2025,,144,Membership,Cash Payment
4147304,1260899.1,30/5/2025,,144,Membership,Mobile Payment
5101104,1260911.1,30/5/2025,,144,Membership,Bank Transfer
8880004,1260872.1,29/5/2025,,144,Membership,Debit Card
8880004,1260887.1,29/5/2025,,36,General_Donation,Online Banking
2090004,1260871.1,29/5/2025,16/8/2025,144,Membership,Online Banking
4480004,1260850.1,29/5/2025,,144,Membership,Debit Card
9190004,1260876.1,29/5/2025,,144,Membership,Cryptocurrency
3580004,1260875.1,29/5/2025,1/8/2025,96,Membership,Cryptocurrency
2483704,12780334.3,28/5/2025,28/5/2025,10,Membership,PayPal
4380004,1260845.1,28/5/2025,,96,Membership,Credit Card
4180004,1260822.1,27/5/2025,,144,Membership,Cryptocurrency
4180004,1260826.1,27/5/2025,,144,Membership,Online Banking
8080004,1260834.1,27/5/2025,,192,Membership,Online Banking
870004,1260793.1,26/5/2025,,86,Membership,Mobile Payment
870004,1260785.1,26/5/2025,,86,Membership,PayPal
4611804,12780236.3,26/5/2025,,110,General_Donation,Credit Card
5870004,1260789.1,26/5/2025,,48,Membership,Bank Transfer
5870004,1260790.1,26/5/2025,,48,Membership,Credit Card
5870004,1260799.1,26/5/2025,,48,Membership,Cryptocurrency
1770004,1260791.1,26/5/2025,,96,Membership,Online Banking
5670004,1260809.1,26/5/2025,31/7/2025,144,Membership,Cash Payment
660004,1260770.1,25/5/2025,,20,General_Donation,Cash Payment
2070004,1260753.1,25/5/2025,,144,Membership,Credit Card
2070004,1260749.1,25/5/2025,,144,Membership,Online Banking
2070004,1260722.1,25/5/2025,,144,Membership,PayPal
2070004,1260755.1,25/5/2025,,144,Membership,Cash Payment
2070004,1260750.1,25/5/2025,,144,Membership,Online Banking
2070004,1260740.1,25/5/2025,,144,Membership,Mobile Payment
2070004,1260717.1,25/5/2025,,144,Membership,Online Banking
2070004,1260776.1,25/5/2025,,144,Membership,Cryptocurrency
2070004,1260723.1,25/5/2025,,144,Membership,Online Banking
2070004,1260757.1,25/5/2025,,144,Membership,Mobile Payment
6370004,1260759.1,25/5/2025,,144,Membership,Cash Payment
6370004,1260745.1,25/5/2025,,144,Membership,PayPal
3570004,1260778.1,25/5/2025,,48,Membership,Cash Payment
3270004,1260763.1,25/5/2025,,96,Membership,Bank Transfer
9370004,1260766.1,25/5/2025,25/5/2025,48,Membership,Online Banking
660004,1260715.1,24/5/2025,25/5/2025,48,Membership,Debit Card
760004,1260680.1,24/5/2025,,48,Membership,Credit Card
760004,1260686.1,24/5/2025,,48,Membership,Cryptocurrency
6405804,1260630.1,23/5/2025,,20,General_Donation,Credit Card
5160004,1260654.1,23/5/2025,,192,Membership,Online Banking
1030004,1260566.1,22/5/2025,,192,Membership,Bank Transfer
1108004,1260602.1,22/5/2025,,36,General_Donation,Credit Card
2273704,1260567.1,22/5/2025,,150,General_Donation,PayPal
6869194,1260585.1,22/5/2025,,144,Membership,Online Banking
6330004,1260576.1,22/5/2025,,144,Membership,Cash Payment
9290094,12778909.3,21/5/2025,21/5/2025,10,Membership,Bank Transfer
9290094,12778938.3,21/5/2025,,20,Membership_TopUp,Bank Transfer
3029804,1260520.1,19/5/2025,,30,General_Donation,Cryptocurrency
6569004,1260488.1,19/5/2025,,48,Membership,Mobile Payment
9769004,1260519.1,19/5/2025,,144,Membership,Online Banking
9669004,1260494.1,19/5/2025,19/5/2025,48,Membership,Cryptocurrency
1140004,1260584.1,19/5/2025,,152,Membership,Cryptocurrency
2769004,1260498.1,19/5/2025,22/5/2025,48,Membership,Mobile Payment
5869004,1260523.1,19/5/2025,10/8/2025,48,Membership,Cash Payment
1454004,1260469.1,18/5/2025,,20,General_Donation,Debit Card
2127904,1260425.1,18/5/2025,,144,Membership,PayPal
3759004,1260438.1,18/5/2025,,192,Membership,Cash Payment
4659004,1260430.1,18/5/2025,,192,Membership,Bank Transfer
4659004,1260407.1,18/5/2025,,192,Membership,PayPal
6267304,1260470.1,18/5/2025,,48,General_Donation,Online Banking
6269004,1260454.1,18/5/2025,,48,General_Donation,Mobile Payment
6269004,1260436.1,18/5/2025,,192,Membership,PayPal
6759004,1260419.1,18/5/2025,,96,Membership,Debit Card
6759004,1260406.1,18/5/2025,,24,General_Donation,PayPal
5369004,1260475.1,18/5/2025,,192,Membership,Cryptocurrency
5169004,1260410.1,18/5/2025,,192,Membership,Mobile Payment
1159004,1260366.1,17/5/2025,,192,Membership,Online Banking
4760994,12778158.3,17/5/2025,,100,General_Donation,Online Banking
5749004,1260380.1,17/5/2025,,192,Membership,Bank Transfer
5749004,1260375.1,17/5/2025,,192,Membership,Online Banking
7218004,1260395.1,17/5/2025,,144,Membership,Bank Transfer
9832704,1260398.1,17/5/2025,,30,General_Donation,Bank Transfer
5259004,1260392.1,17/5/2025,,192,Membership,Credit Card
7949004,1260353.1,17/5/2025,,192,Membership,PayPal
3056004,12778050.3,16/5/2025,,50,General_Donation,Cryptocurrency
5841904,12778105.3,16/5/2025,,100,General_Donation,Cryptocurrency
9549004,1260339.1,16/5/2025,,144,Membership,Cryptocurrency
9549004,1260341.1,16/5/2025,16/5/2025,48,Membership,Credit Card
5549004,1260340.1,16/5/2025,,48,Membership,Bank Transfer
2971004,12778020.3,15/5/2025,17/5/2025,48,Membership,Bank Transfer
8442604,1260271.1,15/5/2025,20/6/2025,38,Membership,Credit Card
7649004,1260312.1,15/5/2025,,152,Membership,Online Banking
4539004,1260267.1,15/5/2025,,192,Membership,Debit Card
9819004,1260207.1,13/5/2025,,144,Membership,Cryptocurrency
9819004,1260221.1,13/5/2025,,36,General_Donation,Online Banking
2171504,12777723.3,12/5/2025,,150,Membership_TopUp,Mobile Payment
2171504,12777772.3,12/5/2025,12/5/2025,10,Membership,Online Banking
3319004,1260154.1,12/5/2025,22/5/2025,48,Membership,Cash Payment
3319004,1260157.1,12/5/2025,22/5/2025,48,Membership,Debit Card
4809004,1260183.1,12/5/2025,,15,General_Donation,Credit Card
5818194,12777755.3,12/5/2025,,1000,General_Donation,Cash Payment
6909004,1260177.1,12/5/2025,,30,General_Donation,Credit Card
8319004,1260194.1,12/5/2025,,192,Membership,Online Banking
8319004,1260200.1,12/5/2025,,192,Membership,Cash Payment
4319004,1260204.1,12/5/2025,,192,Membership,Credit Card
1419004,1260166.1,12/5/2025,,192,Membership,Cash Payment
319004,1260191.1,12/5/2025,,192,Membership,Debit Card
1619004,1260153.1,12/5/2025,,192,Membership,Cryptocurrency
2319004,1260178.1,12/5/2025,18/5/2025,48,Membership,Mobile Payment
6219004,1260190.1,12/5/2025,,192,Membership,Credit Card
4611804,12777547.3,11/5/2025,,100,General_Donation,Online Banking
6909004,1260152.1,11/5/2025,12/5/2025,48,Membership,Online Banking
6909004,1260098.1,11/5/2025,12/5/2025,48,Membership,Cryptocurrency
7713004,1260113.1,11/5/2025,,192,Membership,Cash Payment
7809004,1260097.1,11/5/2025,25/7/2025,96,Membership,Bank Transfer
8909004,1260115.1,11/5/2025,,144,Membership,Cryptocurrency
8909004,1260089.1,11/5/2025,,144,Membership,Debit Card
9709004,1260118.1,11/5/2025,1/6/2025,48,Membership,Credit Card
9709004,1260139.1,11/5/2025,1/6/2025,48,Membership,Bank Transfer
6019004,1260100.1,11/5/2025,,192,Membership,Cash Payment
6609004,1260088.1,11/5/2025,,192,Membership,Online Banking
409004,1260059.1,10/5/2025,,192,Membership,Cash Payment
409004,1260042.1,10/5/2025,,192,Membership,Bank Transfer
2273704,1260099.1,10/5/2025,,150,General_Donation,Online Banking
8309004,1260061.1,10/5/2025,,192,Membership,Online Banking
8309004,1260055.1,10/5/2025,,192,Membership,Debit Card
8309004,1260045.1,10/5/2025,,192,Membership,Debit Card
9309004,1260064.1,10/5/2025,,192,Membership,Bank Transfer
3009004,1260079.1,10/5/2025,,144,Membership,Cash Payment
1009004,1260038.1,10/5/2025,,192,Membership,Debit Card
2898004,1259993.1,9/5/2025,,48,Membership,Debit Card
2898004,1260010.1,9/5/2025,,48,Membership,Cash Payment
4698004,1260025.1,9/5/2025,9/5/2025,48,Membership,Cash Payment
4698004,1259983.1,9/5/2025,9/5/2025,48,Membership,Cash Payment
5898004,1260002.1,9/5/2025,,192,Membership,Debit Card
5898004,1259988.1,9/5/2025,,192,Membership,Mobile Payment
8996804,1259980.1,9/5/2025,,30,General_Donation,Credit Card
9496704,1260027.1,9/5/2025,,48,Membership,Cryptocurrency
598004,1259986.1,9/5/2025,,48,Membership,PayPal
1598004,1260012.1,9/5/2025,,192,Membership,Mobile Payment
8698004,1260018.1,9/5/2025,,192,Membership,Online Banking
6541804,1259960.1,8/5/2025,,80,General_Donation,Cryptocurrency
7464004,1259942.1,8/5/2025,,40,General_Donation,Mobile Payment
