Customer_ID,Age,Gender,Occupation,Income_Level,Location,City,Family_Size
1180994,31,Unknown,Laborer,Low,New South Wales,Newcastle,6
1187404,30,Unknown,Service Worker,Low,New South Wales,Wollongong,3
1191704,43,Unknown,Manager,High,Australian Capital Territory,Canberra,2
1192404,43,Unknown,Technician,Medium,Victoria,Geelong,2
1193204,26,Unknown,Technician,Medium,Northern Territory,Katherine,4
1193504,25,Unknown,Service Worker,Low,New South Wales,Wollongong,6
1197004,30,Unknown,Sales Worker,Medium,Victoria,Geelong,4
1198404,41,Unknown,Manager,High,Australian Capital Territory,Canberra,5
1198694,46,Male,Machinery Operator,Low,Western Australia,Bunbury,5
1199894,38,Unknown,Self-employed,High,South Australia,Adelaide,6
1202194,54,Unknown,Manager,High,New South Wales,Wollongong,4
1207704,45,Unknown,Self-employed,High,Victoria,Melbourne,1
1217804,44,Unknown,Professional,High,Victoria,Melbourne,3
1224604,69,Female,Sales Worker,Medium,Victoria,Geelong,3
1227894,38,Unknown,Technician,Medium,Tasmania,Devonport,2
1229504,54,Unknown,Professional,High,Northern Territory,Alice Springs,2
1230504,41,Unknown,Machinery Operator,Low,New South Wales,Sydney,6
1231104,37,Unknown,Clerical Worker,Medium,Queensland,Brisbane,6
1233994,73,Unknown,Laborer,Low,South Australia,Adelaide,4
1236194,22,Unknown,Technician,Medium,Western Australia,Perth,4
1236904,54,Unknown,Professional,High,Northern Territory,Katherine,1
1239804,40,Unknown,Clerical Worker,Medium,Victoria,Ballarat,3
1243504,35,Unknown,Sales Worker,Medium,New South Wales,Wollongong,5
1245404,44,Unknown,Technician,Medium,Western Australia,Fremantle,4
1250304,28,Unknown,Sales Worker,Medium,New South Wales,Sydney,1
1250804,22,Unknown,Laborer,Low,Northern Territory,Alice Springs,6
1251894,31,Unknown,Sales Worker,Medium,Western Australia,Bunbury,3
1252004,35,Unknown,Technician,Medium,Western Australia,Bunbury,5
1252604,42,Unknown,Professional,High,Western Australia,Bunbury,5
1253304,36,Unknown,Machinery Operator,Low,New South Wales,Newcastle,5
1254804,26,Unknown,Laborer,Low,Tasmania,Launceston,3
1262604,28,Unknown,Service Worker,Low,Tasmania,Devonport,3
1264804,21,Unknown,Community Worker,Medium,Northern Territory,Alice Springs,5
1266094,64,Unknown,Machinery Operator,Low,New South Wales,Wollongong,3
1270804,37,Unknown,Sales Worker,Medium,Northern Territory,Alice Springs,2
1271704,23,Unknown,Community Worker,Medium,Northern Territory,Darwin,6
1277994,30,Male,Service Worker,Low,New South Wales,Wollongong,1
1280404,26,Unknown,Laborer,Low,New South Wales,Wollongong,4
1284504,41,Unknown,Self-employed,High,South Australia,Adelaide,6
1315204,26,Unknown,Sales Worker,Medium,Northern Territory,Alice Springs,6
1316404,42,Unknown,Manager,High,Western Australia,Bunbury,4
1329894,25,Unknown,Machinery Operator,Low,New South Wales,Wollongong,4
1333194,25,Unknown,Sales Worker,Medium,Western Australia,Fremantle,6
1334804,31,Unknown,Clerical Worker,Medium,Tasmania,Hobart,3
1335894,55,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,3
1337004,40,Unknown,Self-employed,High,Tasmania,Hobart,4
1337194,31,Unknown,Manager,High,New South Wales,Sydney,6
1337794,58,Unknown,Clerical Worker,Medium,South Australia,Adelaide,1
1342404,33,Unknown,Clerical Worker,Medium,South Australia,Whyalla,4
1347804,51,Unknown,Manager,High,Queensland,Brisbane,3
1348404,47,Unknown,Manager,High,Queensland,Brisbane,1
1350304,48,Unknown,Machinery Operator,Low,New South Wales,Sydney,4
1355194,77,Unknown,Laborer,Low,South Australia,Whyalla,3
1355404,39,Unknown,Manager,High,Australian Capital Territory,Canberra,6
1355994,52,Male,Technician,Medium,Queensland,Gold Coast,6
1363504,28,Unknown,Service Worker,Low,Northern Territory,Alice Springs,2
1370094,28,Unknown,Technician,Medium,South Australia,Mount Gambier,3
1371904,48,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,6
1372894,24,Unknown,Manager,High,New South Wales,Sydney,5
1385404,33,Unknown,Professional,High,Queensland,Cairns,1
1390604,52,Unknown,Self-employed,High,Western Australia,Fremantle,6
1395694,29,Unknown,Self-employed,High,Western Australia,Fremantle,4
1396704,38,Unknown,Sales Worker,Medium,Victoria,Melbourne,2
1397004,27,Unknown,Manager,High,Queensland,Cairns,6
1398694,24,Unknown,Service Worker,Low,Queensland,Gold Coast,3
1401094,33,Unknown,Community Worker,Medium,Queensland,Cairns,1
1402404,36,Unknown,Machinery Operator,Low,Tasmania,Hobart,3
1404504,23,Male,Manager,High,Western Australia,Bunbury,6
1405204,25,Unknown,Professional,High,Victoria,Melbourne,3
1411094,52,Unknown,Professional,High,Northern Territory,Darwin,3
1415894,24,Unknown,Manager,High,Victoria,Ballarat,5
1419004,30,Unknown,Professional,High,Victoria,Ballarat,5
1419404,49,Unknown,Service Worker,Low,Northern Territory,Alice Springs,2
1419504,20,Unknown,Self-employed,High,Victoria,Ballarat,4
1430504,29,Unknown,Sales Worker,Medium,Northern Territory,Katherine,6
1431304,25,Unknown,Machinery Operator,Low,Victoria,Melbourne,1
1431804,45,Male,Community Worker,Medium,Tasmania,Hobart,1
1432304,27,Unknown,Community Worker,Medium,New South Wales,Wollongong,1
1433804,20,Female,Machinery Operator,Low,Victoria,Melbourne,4
1436904,33,Unknown,Self-employed,High,Northern Territory,Darwin,3
1443904,48,Unknown,Self-employed,High,South Australia,Whyalla,1
1445404,61,Unknown,Manager,High,Australian Capital Territory,Canberra,2
1445994,61,Male,Laborer,Low,Tasmania,Hobart,2
1446194,26,Unknown,Self-employed,High,New South Wales,Newcastle,3
1447094,66,Male,Service Worker,Low,Australian Capital Territory,Canberra,4
1449894,71,Unknown,Community Worker,Medium,Tasmania,Hobart,5
1451804,50,Unknown,Service Worker,Low,Victoria,Melbourne,3
1454004,21,Unknown,Sales Worker,Medium,Western Australia,Fremantle,1
1455104,42,Unknown,Sales Worker,Medium,New South Wales,Sydney,2
1455794,55,Unknown,Service Worker,Low,South Australia,Adelaide,2
1455894,47,Unknown,Clerical Worker,Medium,New South Wales,Sydney,5
1457204,30,Unknown,Laborer,Low,Northern Territory,Katherine,2
1458504,40,Female,Self-employed,High,Australian Capital Territory,Canberra,4
1460894,25,Unknown,Laborer,Low,Queensland,Gold Coast,4
1461804,21,Unknown,Self-employed,High,New South Wales,Newcastle,3
1466094,35,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,4
1472504,42,Unknown,Technician,Medium,Australian Capital Territory,Canberra,5
1482504,32,Unknown,Self-employed,High,Victoria,Ballarat,4
1488404,41,Unknown,Self-employed,High,South Australia,Mount Gambier,5
1491704,41,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,3
1492404,29,Unknown,Manager,High,Victoria,Geelong,2
1493804,28,Female,Sales Worker,Medium,Australian Capital Territory,Canberra,5
1494104,27,Unknown,Clerical Worker,Medium,Queensland,Cairns,6
1494804,42,Unknown,Laborer,Low,Tasmania,Hobart,1
1510304,49,Unknown,Manager,High,Tasmania,Devonport,5
1513804,31,Unknown,Professional,High,Victoria,Geelong,6
1518004,43,Unknown,Technician,Medium,Queensland,Gold Coast,3
1522404,39,Unknown,Self-employed,High,Western Australia,Fremantle,1
1523894,27,Unknown,Clerical Worker,Medium,Northern Territory,Darwin,4
1524404,36,Unknown,Professional,High,Tasmania,Devonport,6
1526304,40,Unknown,Manager,High,New South Wales,Sydney,2
1528704,22,Unknown,Machinery Operator,Low,Northern Territory,Alice Springs,1
1531804,38,Unknown,Clerical Worker,Medium,South Australia,Adelaide,4
1533404,29,Unknown,Service Worker,Low,Tasmania,Devonport,1
1534404,65,Female,Service Worker,Low,Queensland,Gold Coast,2
1535994,22,Unknown,Laborer,Low,Western Australia,Bunbury,2
1538504,65,Female,Machinery Operator,Low,Victoria,Geelong,4
1545994,77,Male,Self-employed,High,Australian Capital Territory,Canberra,3
1546504,61,Unknown,Professional,High,Tasmania,Devonport,2
1549894,33,Unknown,Self-employed,High,Australian Capital Territory,Canberra,1
1550094,27,Unknown,Laborer,Low,Northern Territory,Katherine,3
1553004,37,Unknown,Manager,High,Queensland,Cairns,1
1555894,60,Female,Sales Worker,Medium,South Australia,Whyalla,2
1556194,23,Unknown,Self-employed,High,Tasmania,Devonport,2
1557004,39,Unknown,Laborer,Low,Western Australia,Bunbury,1
1557204,25,Unknown,Laborer,Low,Tasmania,Devonport,5
1557704,83,Female,Community Worker,Medium,South Australia,Whyalla,1
1560094,30,Unknown,Sales Worker,Medium,New South Wales,Sydney,1
1561894,38,Unknown,Self-employed,High,New South Wales,Wollongong,4
1566094,46,Unknown,Laborer,Low,Tasmania,Hobart,3
1570904,28,Unknown,Self-employed,High,Tasmania,Devonport,1
1571104,39,Unknown,Professional,High,Northern Territory,Alice Springs,3
1574504,57,Female,Technician,Medium,Northern Territory,Darwin,1
1574804,29,Unknown,Manager,High,Western Australia,Fremantle,2
1586304,29,Unknown,Technician,Medium,Western Australia,Fremantle,3
1593504,26,Female,Manager,High,Tasmania,Devonport,3
1593604,26,Unknown,Service Worker,Low,South Australia,Whyalla,6
1598004,57,Unknown,Clerical Worker,Medium,South Australia,Mount Gambier,6
1598304,39,Unknown,Technician,Medium,Australian Capital Territory,Canberra,3
1601894,55,Unknown,Laborer,Low,New South Wales,Sydney,5
1603404,37,Unknown,Machinery Operator,Low,Queensland,Gold Coast,4
1605404,30,Unknown,Laborer,Low,Australian Capital Territory,Canberra,6
1607804,64,Unknown,Self-employed,High,Northern Territory,Alice Springs,5
1610104,21,Unknown,Technician,Medium,Queensland,Brisbane,5
1610604,49,Unknown,Laborer,Low,Victoria,Ballarat,1
1612704,42,Unknown,Professional,High,Victoria,Geelong,4
1613804,34,Female,Laborer,Low,South Australia,Adelaide,5
1617304,36,Unknown,Manager,High,New South Wales,Sydney,5
1617704,48,Unknown,Professional,High,New South Wales,Sydney,4
1619004,42,Unknown,Community Worker,Medium,Western Australia,Fremantle,1
1619994,28,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,3
1622404,64,Unknown,Machinery Operator,Low,Queensland,Cairns,6
1624604,36,Female,Laborer,Low,Queensland,Gold Coast,4
1624894,26,Unknown,Community Worker,Medium,Australian Capital Territory,Canberra,5
1637004,38,Unknown,Technician,Medium,Australian Capital Territory,Canberra,2
1647804,32,Unknown,Self-employed,High,Victoria,Melbourne,6
1651894,22,Unknown,Manager,High,Tasmania,Launceston,3
1652904,27,Unknown,Community Worker,Medium,Tasmania,Launceston,4
1656204,36,Unknown,Machinery Operator,Low,Western Australia,Fremantle,6
1657994,28,Unknown,Community Worker,Medium,Western Australia,Perth,6
1660304,72,Unknown,Technician,Medium,New South Wales,Wollongong,5
1663704,35,Unknown,Self-employed,High,Victoria,Geelong,4
1670094,53,Unknown,Manager,High,South Australia,Mount Gambier,6
1670304,49,Unknown,Professional,High,Victoria,Ballarat,5
1671004,40,Unknown,Clerical Worker,Medium,Queensland,Brisbane,3
1673704,41,Unknown,Service Worker,Low,New South Wales,Wollongong,6
1677194,20,Female,Clerical Worker,Medium,Queensland,Gold Coast,2
1682504,56,Unknown,Machinery Operator,Low,Western Australia,Perth,1
1683404,22,Unknown,Self-employed,High,New South Wales,Sydney,6
1692994,22,Female,Machinery Operator,Low,Queensland,Gold Coast,4
1693994,20,Unknown,Technician,Medium,New South Wales,Wollongong,2
1694404,39,Unknown,Clerical Worker,Medium,Northern Territory,Darwin,4
1696304,43,Unknown,Self-employed,High,Queensland,Brisbane,2
1708404,35,Unknown,Sales Worker,Medium,Northern Territory,Katherine,3
1719094,36,Unknown,Manager,High,South Australia,Adelaide,3
1719504,30,Unknown,Sales Worker,Medium,Northern Territory,Darwin,5
1722404,27,Unknown,Machinery Operator,Low,Victoria,Geelong,2
1724404,46,Unknown,Clerical Worker,Medium,South Australia,Whyalla,5
1724794,35,Unknown,Self-employed,High,New South Wales,Wollongong,4
1726404,42,Unknown,Machinery Operator,Low,Victoria,Geelong,3
1727704,31,Female,Laborer,Low,Australian Capital Territory,Canberra,5
1732304,42,Unknown,Self-employed,High,Western Australia,Perth,1
1733094,70,Unknown,Service Worker,Low,Queensland,Cairns,6
1733804,37,Unknown,Machinery Operator,Low,Queensland,Brisbane,5
1733894,24,Unknown,Manager,High,Queensland,Brisbane,4
1738504,36,Unknown,Service Worker,Low,Tasmania,Launceston,6
1738804,45,Unknown,Self-employed,High,Queensland,Cairns,4
1747404,27,Unknown,Sales Worker,Medium,Western Australia,Bunbury,5
1754504,20,Female,Professional,High,Northern Territory,Darwin,1
1755404,54,Male,Manager,High,Western Australia,Perth,4
1757704,20,Unknown,Laborer,Low,Australian Capital Territory,Canberra,5
1758094,27,Unknown,Clerical Worker,Medium,Australian Capital Territory,Canberra,5
1762504,58,Unknown,Clerical Worker,Medium,South Australia,Adelaide,1
1762604,42,Unknown,Machinery Operator,Low,Victoria,Geelong,2
1767194,53,Unknown,Self-employed,High,New South Wales,Wollongong,5
1768504,27,Unknown,Laborer,Low,New South Wales,Sydney,6
1770004,43,Unknown,Technician,Medium,Australian Capital Territory,Canberra,4
1783804,31,Unknown,Laborer,Low,Northern Territory,Katherine,4
1786404,27,Unknown,Service Worker,Low,South Australia,Adelaide,3
1790604,47,Unknown,Professional,High,Australian Capital Territory,Canberra,2
1795694,32,Unknown,Laborer,Low,Western Australia,Bunbury,5
1801604,31,Unknown,Sales Worker,Medium,Western Australia,Bunbury,2
1801904,29,Unknown,Community Worker,Medium,Tasmania,Launceston,5
1807904,29,Unknown,Laborer,Low,New South Wales,Newcastle,3
1809994,27,Unknown,Manager,High,Victoria,Melbourne,2
1810504,37,Unknown,Sales Worker,Medium,Queensland,Gold Coast,6
1811604,48,Male,Professional,High,New South Wales,Newcastle,1
1811704,27,Unknown,Technician,Medium,Queensland,Cairns,3
1814604,33,Male,Community Worker,Medium,South Australia,Mount Gambier,4
1817704,26,Unknown,Machinery Operator,Low,Victoria,Melbourne,5
1824094,28,Unknown,Sales Worker,Medium,Queensland,Brisbane,1
1824804,26,Unknown,Community Worker,Medium,Tasmania,Devonport,3
1824904,29,Unknown,Laborer,Low,Western Australia,Bunbury,4
1832104,26,Unknown,Community Worker,Medium,South Australia,Mount Gambier,5
1833094,30,Unknown,Professional,High,Victoria,Geelong,2
1836404,26,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,3
1837704,23,Unknown,Community Worker,Medium,Queensland,Gold Coast,2
1844004,30,Unknown,Laborer,Low,Queensland,Cairns,4
1846004,18,Unknown,Laborer,Low,Victoria,Geelong,6
1847994,23,Unknown,Laborer,Low,South Australia,Whyalla,2
1848404,51,Unknown,Manager,High,Australian Capital Territory,Canberra,3
1849404,23,Unknown,Technician,Medium,Western Australia,Fremantle,4
1852904,27,Unknown,Manager,High,Tasmania,Devonport,6
1854004,28,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,2
1856804,40,Unknown,Service Worker,Low,Northern Territory,Katherine,3
1861204,32,Unknown,Clerical Worker,Medium,Australian Capital Territory,Canberra,2
1862004,33,Male,Community Worker,Medium,Queensland,Cairns,3
1863804,38,Unknown,Community Worker,Medium,Australian Capital Territory,Canberra,5
1865104,32,Unknown,Manager,High,Victoria,Melbourne,6
1866094,42,Unknown,Self-employed,High,Australian Capital Territory,Canberra,3
1870994,80,Unknown,Manager,High,Australian Capital Territory,Canberra,3
1872604,46,Unknown,Service Worker,Low,Queensland,Cairns,2
1873194,23,Unknown,Technician,Medium,Western Australia,Perth,5
1875504,23,Male,Clerical Worker,Medium,Queensland,Gold Coast,6
1876194,28,Unknown,Laborer,Low,South Australia,Mount Gambier,6
1877004,26,Unknown,Laborer,Low,Western Australia,Bunbury,2
1880404,42,Unknown,Manager,High,New South Wales,Newcastle,5
1881704,72,Unknown,Sales Worker,Medium,South Australia,Whyalla,2
1883004,35,Unknown,Laborer,Low,Western Australia,Perth,6
1884404,40,Unknown,Service Worker,Low,Tasmania,Hobart,1
1884504,61,Unknown,Professional,High,South Australia,Adelaide,5
1889894,60,Unknown,Professional,High,New South Wales,Sydney,5
1893104,28,Unknown,Service Worker,Low,Victoria,Geelong,3
1894804,54,Unknown,Service Worker,Low,New South Wales,Newcastle,1
1895404,38,Unknown,Technician,Medium,Western Australia,Bunbury,1
1898504,46,Unknown,Laborer,Low,Victoria,Melbourne,6
1898694,59,Unknown,Machinery Operator,Low,Northern Territory,Alice Springs,4
1902504,62,Male,Service Worker,Low,Northern Territory,Katherine,5
1907894,39,Unknown,Machinery Operator,Low,Tasmania,Launceston,2
1910504,23,Unknown,Service Worker,Low,Queensland,Cairns,3
1911304,41,Unknown,Professional,High,South Australia,Adelaide,5
1915204,32,Unknown,Professional,High,Tasmania,Launceston,2
1916194,24,Unknown,Manager,High,Victoria,Ballarat,5
1918404,27,Unknown,Professional,High,New South Wales,Sydney,1
1921404,37,Unknown,Technician,Medium,Western Australia,Perth,3
1923804,37,Unknown,Service Worker,Low,Tasmania,Launceston,6
1923894,52,Unknown,Community Worker,Medium,Australian Capital Territory,Canberra,2
1925194,60,Unknown,Manager,High,Victoria,Melbourne,5
1929404,21,Male,Technician,Medium,New South Wales,Wollongong,5
1929804,38,Unknown,Sales Worker,Medium,Queensland,Cairns,5
1929894,63,Female,Laborer,Low,Queensland,Gold Coast,2
1937704,30,Unknown,Technician,Medium,Tasmania,Hobart,5
1939094,36,Unknown,Self-employed,High,Tasmania,Hobart,5
1942094,77,Female,Self-employed,High,Victoria,Ballarat,4
1947794,36,Unknown,Community Worker,Medium,South Australia,Adelaide,1
1948804,19,Unknown,Clerical Worker,Medium,Victoria,Geelong,5
1950704,59,Unknown,Technician,Medium,Northern Territory,Alice Springs,4
1954504,32,Unknown,Manager,High,Queensland,Brisbane,3
